,support,confidence,lift,cosine
comment_count-->likes-->views-->dislikes,0.35241397836333,0.9310322580645161,1.8612917998088105,0.8099044684811078
comment_count-->likes-->ratings_disabled-->views-->dislikes,0.35241397836333,0.9310322580645161,1.8612917998088105,0.8099044684811078
comment_count-->comments_disabled-->likes-->views-->dislikes,0.35241397836333,0.9310322580645161,1.8612917998088105,0.8099044684811078
comment_count-->comments_disabled-->likes-->ratings_disabled-->views-->dislikes,0.35241397836333,0.9310322580645161,1.8612917998088105,0.8099044684811078
comment_count-->likes-->video_error_or_removed-->views-->dislikes,0.35219419277638037,0.9309921890129752,1.8612116949613005,0.8096344548577796
comment_count-->likes-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.35219419277638037,0.9309921890129752,1.8612116949613005,0.8096344548577796
comment_count-->comments_disabled-->likes-->video_error_or_removed-->views-->dislikes,0.35219419277638037,0.9309921890129752,1.8612116949613005,0.8096344548577796
comment_count-->comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.35219419277638037,0.9309921890129752,1.8612116949613005,0.8096344548577796
comment_count-->publish_time-->ratings_disabled-->views-->likes,0.31529463478961633,0.9297853953622354,1.8595253799603504,0.7657012312623125
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->views-->likes,0.31529463478961633,0.9297853953622354,1.8595253799603504,0.7657012312623125
comment_count-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->likes,0.3150992698234389,0.9297449200172934,1.8594444312472842,0.765447308809221
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->likes,0.3150992698234389,0.9297449200172934,1.8594444312472842,0.765447308809221
comment_count-->publish_time-->views-->likes,0.31529463478961633,0.9293838180247624,1.8587222448984613,0.7655358589776159
comment_count-->comments_disabled-->publish_time-->views-->likes,0.31529463478961633,0.9293838180247624,1.8587222448984613,0.7655358589776159
comment_count-->publish_time-->video_error_or_removed-->views-->likes,0.3150992698234389,0.9293431287813311,1.858640868398863,0.765281896098741
comment_count-->comments_disabled-->publish_time-->video_error_or_removed-->views-->likes,0.3150992698234389,0.9293431287813311,1.858640868398863,0.765281896098741
dislikes-->likes-->publish_time-->video_error_or_removed-->comment_count,0.30686952062321426,0.9234273956496178,1.8465391358753884,0.7527593104293594
dislikes-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comment_count,0.30686952062321426,0.9234273956496178,1.8465391358753884,0.7527593104293594
dislikes-->likes-->publish_time-->comment_count,0.30706488558939166,0.9232689624788898,1.8462223236911837,0.7529342910220082
dislikes-->likes-->publish_time-->ratings_disabled-->comment_count,0.30706488558939166,0.9232689624788898,1.8462223236911837,0.7529342910220082
dislikes-->likes-->video_error_or_removed-->comment_count,0.3702898727685658,0.9223236009732361,1.8443319238330427,0.8264002864345713
dislikes-->likes-->ratings_disabled-->video_error_or_removed-->comment_count,0.3702898727685658,0.9223236009732361,1.8443319238330427,0.8264002864345713
dislikes-->likes-->comment_count,0.3705096583555154,0.9221979090688063,1.8440805829894789,0.8265891765462887
dislikes-->likes-->ratings_disabled-->comment_count,0.3705096583555154,0.9221979090688063,1.8440805829894789,0.8265891765462887
comment_count-->ratings_disabled-->views-->likes,0.37851962196879047,0.9216315852063267,1.8432181578810194,0.8352809349716619
comment_count-->comments_disabled-->ratings_disabled-->views-->likes,0.37851962196879047,0.9216315852063267,1.8432181578810194,0.8352809349716619
comment_count-->ratings_disabled-->video_error_or_removed-->views-->likes,0.37829983638184084,0.9215896246058659,1.8431342387294556,0.8350193895599801
comment_count-->comments_disabled-->ratings_disabled-->video_error_or_removed-->views-->likes,0.37829983638184084,0.9215896246058659,1.8431342387294556,0.8350193895599801
comment_count-->ratings_disabled-->views-->dislikes,0.3784952013480183,0.9215721251040553,1.842379385387197,0.8350639235600861
comment_count-->comments_disabled-->ratings_disabled-->views-->dislikes,0.3784952013480183,0.9215721251040553,1.842379385387197,0.8350639235600861
comment_count-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.37827541576106866,0.9215301326670235,1.8422954353650318,0.8348024148068969
comment_count-->comments_disabled-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.37827541576106866,0.9215301326670235,1.8422954353650318,0.8348024148068969
comment_count-->views-->likes,0.37851962196879047,0.9213029006181647,1.8425608047576665,0.8351319771577318
comment_count-->comments_disabled-->views-->likes,0.37851962196879047,0.9213029006181647,1.8425608047576665,0.8351319771577318
comment_count-->publish_time-->ratings_disabled-->views-->dislikes,0.3124130015384991,0.921287627826588,1.8418106269526413,0.7585549329032008
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->views-->dislikes,0.3124130015384991,0.921287627826588,1.8418106269526413,0.7585549329032008
comment_count-->video_error_or_removed-->views-->likes,0.37829983638184084,0.9212607790663098,1.8424765637111753,0.8348703986783301
comment_count-->comments_disabled-->video_error_or_removed-->views-->likes,0.37829983638184084,0.9212607790663098,1.8424765637111753,0.8348703986783301
comment_count-->views-->dislikes,0.3784952013480183,0.9212434617213505,1.8417223313981146,0.8349150044463634
comment_count-->comments_disabled-->views-->dislikes,0.3784952013480183,0.9212434617213505,1.8417223313981146,0.8349150044463634
comment_count-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.31221763657232166,0.9212422539270787,1.8417199168119875,0.7582990436860721
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.31221763657232166,0.9212422539270787,1.8417199168119875,0.7582990436860721
comment_count-->video_error_or_removed-->views-->dislikes,0.37827541576106866,0.9212013083556349,1.841638059652145,0.8346534626396293
comment_count-->comments_disabled-->video_error_or_removed-->views-->dislikes,0.37827541576106866,0.9212013083556349,1.841638059652145,0.8346534626396293
comment_count-->publish_time-->views-->dislikes,0.3124130015384991,0.9208897207025627,1.8410151429502142,0.7583911040399309
comment_count-->comments_disabled-->publish_time-->views-->dislikes,0.3124130015384991,0.9208897207025627,1.8410151429502142,0.7583911040399309
comment_count-->publish_time-->video_error_or_removed-->views-->dislikes,0.31221763657232166,0.920844137136272,1.8409240136500122,0.7581351757114553
comment_count-->comments_disabled-->publish_time-->video_error_or_removed-->views-->dislikes,0.31221763657232166,0.920844137136272,1.8409240136500122,0.7581351757114553
comment_count-->dislikes-->publish_time-->views,0.3124130015384991,0.9165353202464537,1.8330258768631027,0.7567437585395344
comment_count-->dislikes-->publish_time-->ratings_disabled-->views,0.3124130015384991,0.9165353202464537,1.8330258768631027,0.7567437585395344
comment_count-->comments_disabled-->dislikes-->publish_time-->views,0.3124130015384991,0.9165353202464537,1.8330258768631027,0.7567437585395344
comment_count-->comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views,0.3124130015384991,0.9165353202464537,1.8330258768631027,0.7567437585395344
comment_count-->dislikes-->publish_time-->video_error_or_removed-->views,0.31221763657232166,0.9164874551971326,1.8329301491021919,0.7564873555815983
comment_count-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.31221763657232166,0.9164874551971326,1.8329301491021919,0.7564873555815983
comment_count-->comments_disabled-->dislikes-->publish_time-->video_error_or_removed-->views,0.31221763657232166,0.9164874551971326,1.8329301491021919,0.7564873555815983
comment_count-->comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.31221763657232166,0.9164874551971326,1.8329301491021919,0.7564873555815983
comments_disabled-->likes-->publish_time-->video_error_or_removed-->views-->comment_count,0.3150992698234389,0.9110357975005295,1.82176017540039,0.7576511737350393
comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.3150992698234389,0.9110357975005295,1.82176017540039,0.7576511737350393
comments_disabled-->likes-->video_error_or_removed-->views-->comment_count,0.37829983638184084,0.911020936250294,1.8217304579799438,0.8301568130092223
comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.37829983638184084,0.911020936250294,1.8217304579799438,0.8301568130092223
comments_disabled-->likes-->views-->comment_count,0.37851962196879047,0.9109073812881995,1.8215033868722768,0.8303461768526219
comments_disabled-->likes-->ratings_disabled-->views-->comment_count,0.37851962196879047,0.9109073812881995,1.8215033868722768,0.8303461768526219
comments_disabled-->likes-->publish_time-->views-->comment_count,0.31529463478961633,0.9108931847043883,1.8214749985574763,0.7578266915651602
comments_disabled-->likes-->publish_time-->ratings_disabled-->views-->comment_count,0.31529463478961633,0.9108931847043883,1.8214749985574763,0.7578266915651602
comments_disabled-->dislikes-->publish_time-->video_error_or_removed-->views-->comment_count,0.31221763657232166,0.9106125356125355,1.820913796308122,0.7540035821435173
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.31221763657232166,0.9106125356125355,1.820913796308122,0.7540035821435173
comments_disabled-->dislikes-->publish_time-->views-->comment_count,0.3124130015384991,0.9104690057647142,1.820626785675324,0.7541800042391853
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views-->comment_count,0.3124130015384991,0.9104690057647142,1.820626785675324,0.7541800042391853
comments_disabled-->dislikes-->video_error_or_removed-->views-->comment_count,0.37827541576106866,0.9097850346528839,1.819259077253684,0.8295667446476115
comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.37827541576106866,0.9097850346528839,1.819259077253684,0.8295667446476115
comments_disabled-->dislikes-->views-->comment_count,0.3784952013480183,0.9096724967719216,1.8190340399606124,0.8297563830509478
comments_disabled-->dislikes-->ratings_disabled-->views-->comment_count,0.3784952013480183,0.9096724967719216,1.8190340399606124,0.8297563830509478
comment_count-->dislikes-->views,0.3784952013480183,0.9065863359850258,1.8131283942491243,0.8284083513890547
comment_count-->dislikes-->ratings_disabled-->views,0.3784952013480183,0.9065863359850258,1.8131283942491243,0.8284083513890547
comment_count-->comments_disabled-->dislikes-->views,0.3784952013480183,0.9065863359850258,1.8131283942491243,0.8284083513890547
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->views,0.3784952013480183,0.9065863359850258,1.8131283942491243,0.8284083513890547
comment_count-->dislikes-->video_error_or_removed-->views,0.37827541576106866,0.9065371334932991,1.813029991668723,0.8281453217194269
comment_count-->dislikes-->ratings_disabled-->video_error_or_removed-->views,0.37827541576106866,0.9065371334932991,1.813029991668723,0.8281453217194269
comment_count-->comments_disabled-->dislikes-->video_error_or_removed-->views,0.37827541576106866,0.9065371334932991,1.813029991668723,0.8281453217194269
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed-->views,0.37827541576106866,0.9065371334932991,1.813029991668723,0.8281453217194269
comments_disabled-->dislikes-->publish_time-->views-->likes,0.3097267332535593,0.9026403814675112,1.8052366779347064,0.7477499976638077
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views-->likes,0.3097267332535593,0.9026403814675112,1.8052366779347064,0.7477499976638077
comments_disabled-->dislikes-->publish_time-->video_error_or_removed-->views-->likes,0.3094581064250653,0.9025641025641026,1.8050841238533546,0.7473940827338729
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->likes,0.3094581064250653,0.9025641025641026,1.8050841238533546,0.7473940827338729
dislikes-->publish_time-->views-->likes,0.31353635009401937,0.9021219786396851,1.8041998975978737,0.7521185084365632
dislikes-->publish_time-->ratings_disabled-->views-->likes,0.31353635009401937,0.9021219786396851,1.8041998975978737,0.7521185084365632
dislikes-->publish_time-->video_error_or_removed-->views-->likes,0.31326772326552543,0.902046269601294,1.8040484832187245,0.7517646978932665
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->likes,0.31326772326552543,0.902046269601294,1.8040484832187245,0.7517646978932665
comment_count-->likes-->publish_time-->views,0.31529463478961633,0.901039849256752,1.8020356916832594,0.7537719716778589
comment_count-->likes-->publish_time-->ratings_disabled-->views,0.31529463478961633,0.901039849256752,1.8020356916832594,0.7537719716778589
comment_count-->comments_disabled-->likes-->publish_time-->views,0.31529463478961633,0.901039849256752,1.8020356916832594,0.7537719716778589
comment_count-->comments_disabled-->likes-->publish_time-->ratings_disabled-->views,0.31529463478961633,0.901039849256752,1.8020356916832594,0.7537719716778589
comment_count-->likes-->publish_time-->video_error_or_removed-->views,0.3150992698234389,0.9009845681167515,1.801925132103192,0.7535152907554162
comment_count-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3150992698234389,0.9009845681167515,1.801925132103192,0.7535152907554162
comment_count-->comments_disabled-->likes-->publish_time-->video_error_or_removed-->views,0.3150992698234389,0.9009845681167515,1.801925132103192,0.7535152907554162
comment_count-->comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3150992698234389,0.9009845681167515,1.801925132103192,0.7535152907554162
likes-->publish_time-->video_error_or_removed-->views-->comment_count,0.3150992698234389,0.900921658986175,1.8015353556902474,0.753433789485915
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.3150992698234389,0.900921658986175,1.8015353556902474,0.753433789485915
comment_count-->dislikes-->publish_time-->likes,0.30706488558939166,0.9008453933228255,1.8016467893126438,0.7437892613050969
comment_count-->dislikes-->publish_time-->ratings_disabled-->likes,0.30706488558939166,0.9008453933228255,1.8016467893126438,0.7437892613050969
comment_count-->comments_disabled-->dislikes-->publish_time-->likes,0.30706488558939166,0.9008453933228255,1.8016467893126438,0.7437892613050969
comment_count-->comments_disabled-->dislikes-->publish_time-->ratings_disabled-->likes,0.30706488558939166,0.9008453933228255,1.8016467893126438,0.7437892613050969
comment_count-->dislikes-->publish_time-->video_error_or_removed-->likes,0.30686952062321426,0.90078853046595,1.8015330663760774,0.7435291443283821
comment_count-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->likes,0.30686952062321426,0.90078853046595,1.8015330663760774,0.7435291443283821
comment_count-->comments_disabled-->dislikes-->publish_time-->video_error_or_removed-->likes,0.30686952062321426,0.90078853046595,1.8015330663760774,0.7435291443283821
comment_count-->comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->likes,0.30686952062321426,0.90078853046595,1.8015330663760774,0.7435291443283821
likes-->publish_time-->views-->comment_count,0.31529463478961633,0.9007883904276842,1.8012688641284913,0.753611576790922
likes-->publish_time-->ratings_disabled-->views-->comment_count,0.31529463478961633,0.9007883904276842,1.8012688641284913,0.753611576790922
likes-->video_error_or_removed-->views-->comment_count,0.37829983638184084,0.9003254678600487,1.8003431772341605,0.8252693677696068
likes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.37829983638184084,0.9003254678600487,1.8003431772341605,0.8252693677696068
likes-->views-->comment_count,0.37851962196879047,0.9002206992682078,1.8001336758635533,0.8254610338963078
likes-->ratings_disabled-->views-->comment_count,0.37851962196879047,0.9002206992682078,1.8001336758635533,0.8254610338963078
dislikes-->publish_time-->video_error_or_removed-->views-->comment_count,0.31221763657232166,0.899022572252303,1.7977378313878092,0.7491898670514389
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.31221763657232166,0.899022572252303,1.7977378313878092,0.7491898670514389
dislikes-->publish_time-->views-->comment_count,0.3124130015384991,0.8988898257448005,1.797472383749577,0.7493688961985052
dislikes-->publish_time-->ratings_disabled-->views-->comment_count,0.3124130015384991,0.8988898257448005,1.797472383749577,0.7493688961985052
dislikes-->video_error_or_removed-->views-->comment_count,0.37827541576106866,0.8978148727757491,1.7953228452629237,0.8240913151569899
dislikes-->ratings_disabled-->video_error_or_removed-->views-->comment_count,0.37827541576106866,0.8978148727757491,1.7953228452629237,0.8240913151569899
dislikes-->views-->comment_count,0.3784952013480183,0.897712134375905,1.7951174035823292,0.8242835210728318
dislikes-->ratings_disabled-->views-->comment_count,0.3784952013480183,0.897712134375905,1.7951174035823292,0.8242835210728318
likes-->views-->dislikes,0.37724974968863706,0.8972006040190498,1.7936565705207277,0.8225913276082624
likes-->ratings_disabled-->views-->dislikes,0.37724974968863706,0.8972006040190498,1.7936565705207277,0.8225913276082624
likes-->video_error_or_removed-->views-->dislikes,0.37695670223937094,0.8971289085202836,1.793513239027344,0.8222389166211973
likes-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.37695670223937094,0.8971289085202836,1.793513239027344,0.8222389166211973
comments_disabled-->likes-->views-->dislikes,0.37248772863806195,0.8963916314057357,1.7920392967062184,0.8170144718793231
comments_disabled-->likes-->ratings_disabled-->views-->dislikes,0.37248772863806195,0.8963916314057357,1.7920392967062184,0.8170144718793231
comments_disabled-->likes-->video_error_or_removed-->views-->dislikes,0.37219468118879584,0.8963185132909903,1.7918931211615856,0.8166597142966786
comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.37219468118879584,0.8963185132909903,1.7918931211615856,0.8166597142966786
likes-->publish_time-->views-->dislikes,0.31353635009401937,0.8957650177911113,1.7907865895390427,0.7493174835017453
likes-->publish_time-->ratings_disabled-->views-->dislikes,0.31353635009401937,0.8957650177911113,1.7907865895390427,0.7493174835017453
likes-->publish_time-->video_error_or_removed-->views-->dislikes,0.31326772326552543,0.8956849602010892,1.7906265408033197,0.7489629494549644
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.31326772326552543,0.8956849602010892,1.7906265408033197,0.7489629494549644
comments_disabled-->dislikes-->views-->likes,0.37248772863806195,0.8952341824157765,1.7904246415503604,0.8166463175871853
comments_disabled-->dislikes-->ratings_disabled-->views-->likes,0.37248772863806195,0.8952341824157765,1.7904246415503604,0.8166463175871853
comments_disabled-->dislikes-->video_error_or_removed-->views-->likes,0.37219468118879584,0.8951603430048163,1.7902769663347604,0.8162913479417816
comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed-->views-->likes,0.37219468118879584,0.8951603430048163,1.7902769663347604,0.8162913479417816
comments_disabled-->likes-->publish_time-->views-->dislikes,0.3097267332535593,0.8948073938196699,1.788872136382447,0.7443530902804467
comments_disabled-->likes-->publish_time-->ratings_disabled-->views-->dislikes,0.3097267332535593,0.8948073938196699,1.788872136382447,0.7443530902804467
dislikes-->views-->likes,0.37724974968863706,0.8947581812916303,1.7894726625499862,0.8216313735621597
dislikes-->ratings_disabled-->views-->likes,0.37724974968863706,0.8947581812916303,1.7894726625499862,0.8216313735621597
comments_disabled-->likes-->publish_time-->video_error_or_removed-->views-->dislikes,0.3094581064250653,0.89472569370896,1.7887088039685692,0.7439962630430053
comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views-->dislikes,0.3094581064250653,0.89472569370896,1.7887088039685692,0.7439962630430053
dislikes-->video_error_or_removed-->views-->likes,0.37695670223937094,0.8946849823219151,1.789326268185597,0.8212785941965874
dislikes-->ratings_disabled-->video_error_or_removed-->views-->likes,0.37695670223937094,0.8946849823219151,1.789326268185597,0.8212785941965874
comment_count-->likes-->views,0.37851962196879047,0.8890163464295957,1.777989273257412,0.8203681049248319
comment_count-->likes-->ratings_disabled-->views,0.37851962196879047,0.8890163464295957,1.777989273257412,0.8203681049248319
comment_count-->comments_disabled-->likes-->views,0.37851962196879047,0.8890163464295957,1.777989273257412,0.8203681049248319
comment_count-->comments_disabled-->likes-->ratings_disabled-->views,0.37851962196879047,0.8890163464295957,1.777989273257412,0.8203681049248319
comment_count-->likes-->video_error_or_removed-->views,0.37829983638184084,0.8889590267416505,1.777874636681018,0.8201034594268298
comment_count-->likes-->ratings_disabled-->video_error_or_removed-->views,0.37829983638184084,0.8889590267416505,1.777874636681018,0.8201034594268298
comment_count-->comments_disabled-->likes-->video_error_or_removed-->views,0.37829983638184084,0.8889590267416505,1.777874636681018,0.8201034594268298
comment_count-->comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->views,0.37829983638184084,0.8889590267416505,1.777874636681018,0.8201034594268298
comment_count-->dislikes-->likes,0.3705096583555154,0.8874590547496491,1.7748747659557207,0.810930479855135
comment_count-->dislikes-->ratings_disabled-->likes,0.3705096583555154,0.8874590547496491,1.7748747659557207,0.810930479855135
comment_count-->comments_disabled-->dislikes-->likes,0.3705096583555154,0.8874590547496491,1.7748747659557207,0.810930479855135
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->likes,0.3705096583555154,0.8874590547496491,1.7748747659557207,0.810930479855135
comment_count-->dislikes-->video_error_or_removed-->likes,0.3702898727685658,0.8873997776087085,1.7747562145689377,0.8106628478522705
comment_count-->dislikes-->ratings_disabled-->video_error_or_removed-->likes,0.3702898727685658,0.8873997776087085,1.7747562145689377,0.8106628478522705
comment_count-->comments_disabled-->dislikes-->video_error_or_removed-->likes,0.3702898727685658,0.8873997776087085,1.7747562145689377,0.8106628478522705
comment_count-->comments_disabled-->dislikes-->ratings_disabled-->video_error_or_removed-->likes,0.3702898727685658,0.8873997776087085,1.7747562145689377,0.8106628478522705
comment_count-->likes-->publish_time-->dislikes,0.30706488558939166,0.8775211110335681,1.7543139176738554,0.7339538149082678
comment_count-->likes-->publish_time-->ratings_disabled-->dislikes,0.30706488558939166,0.8775211110335681,1.7543139176738554,0.7339538149082678
comment_count-->comments_disabled-->likes-->publish_time-->dislikes,0.30706488558939166,0.8775211110335681,1.7543139176738554,0.7339538149082678
comment_count-->comments_disabled-->likes-->publish_time-->ratings_disabled-->dislikes,0.30706488558939166,0.8775211110335681,1.7543139176738554,0.7339538149082678
comment_count-->likes-->publish_time-->video_error_or_removed-->dislikes,0.30686952062321426,0.8774526918511277,1.7541771360939231,0.733691690590363
comment_count-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->dislikes,0.30686952062321426,0.8774526918511277,1.7541771360939231,0.733691690590363
comment_count-->comments_disabled-->likes-->publish_time-->video_error_or_removed-->dislikes,0.30686952062321426,0.8774526918511277,1.7541771360939231,0.733691690590363
comment_count-->comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->dislikes,0.30686952062321426,0.8774526918511277,1.7541771360939231,0.733691690590363
comment_count-->likes-->dislikes,0.3705096583555154,0.870203613421279,1.7396849956543452,0.8028512274301558
comment_count-->likes-->ratings_disabled-->dislikes,0.3705096583555154,0.870203613421279,1.7396849956543452,0.8028512274301558
comment_count-->comments_disabled-->likes-->dislikes,0.3705096583555154,0.870203613421279,1.7396849956543452,0.8028512274301558
comment_count-->comments_disabled-->likes-->ratings_disabled-->dislikes,0.3705096583555154,0.870203613421279,1.7396849956543452,0.8028512274301558
comment_count-->likes-->video_error_or_removed-->dislikes,0.3702898727685658,0.870136577527832,1.73955097950433,0.8025821521035043
comment_count-->likes-->ratings_disabled-->video_error_or_removed-->dislikes,0.3702898727685658,0.870136577527832,1.73955097950433,0.8025821521035043
comment_count-->comments_disabled-->likes-->video_error_or_removed-->dislikes,0.3702898727685658,0.870136577527832,1.73955097950433,0.8025821521035043
comment_count-->comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->dislikes,0.3702898727685658,0.870136577527832,1.73955097950433,0.8025821521035043
comment_count-->publish_time-->ratings_disabled-->video_error_or_removed-->likes,0.3497277100783902,0.8673611531706136,1.7346799443801442,0.7788874403063495
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->video_error_or_removed-->likes,0.3497277100783902,0.8673611531706136,1.7346799443801442,0.7788874403063495
comment_count-->publish_time-->ratings_disabled-->likes,0.34992307504456766,0.8672678852439173,1.7344934130819618,0.7790630710989885
comment_count-->comments_disabled-->publish_time-->ratings_disabled-->likes,0.34992307504456766,0.8672678852439173,1.7344934130819618,0.7790630710989885
comment_count-->publish_time-->video_error_or_removed-->likes,0.3497277100783902,0.8669410981294268,1.7338398548132794,0.7786988134487536
comment_count-->comments_disabled-->publish_time-->video_error_or_removed-->likes,0.3497277100783902,0.8669410981294268,1.7338398548132794,0.7786988134487536
comment_count-->publish_time-->likes,0.34992307504456766,0.8668481548699335,1.7336539728336462,0.7788745272745674
comment_count-->comments_disabled-->publish_time-->likes,0.34992307504456766,0.8668481548699335,1.7336539728336462,0.7788745272745674
comments_disabled-->likes-->publish_time-->video_error_or_removed-->comment_count,0.3497277100783902,0.8662069799794351,1.732117864204409,0.7783120288381005
comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comment_count,0.3497277100783902,0.8662069799794351,1.732117864204409,0.7783120288381005
comments_disabled-->likes-->publish_time-->comment_count,0.34992307504456766,0.8660099117611507,1.73172379513172,0.7784408233901536
comments_disabled-->likes-->publish_time-->ratings_disabled-->comment_count,0.34992307504456766,0.8660099117611507,1.73172379513172,0.7784408233901536
comments_disabled-->likes-->video_error_or_removed-->comment_count,0.4255537375760092,0.8609258435848031,1.7215573966673554,0.8559294273498355
comments_disabled-->likes-->ratings_disabled-->video_error_or_removed-->comment_count,0.4255537375760092,0.8609258435848031,1.7215573966673554,0.8559294273498355
comments_disabled-->likes-->comment_count,0.4257735231629588,0.8607751172549988,1.7212559955305669,0.8560754811828309
comments_disabled-->likes-->ratings_disabled-->comment_count,0.4257735231629588,0.8607751172549988,1.7212559955305669,0.8560754811828309
likes-->publish_time-->video_error_or_removed-->views,0.3497521306991624,0.8571428571428572,1.7142438513867087,0.7743128822126361
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3497521306991624,0.8571428571428572,1.7142438513867087,0.7743128822126361
likes-->publish_time-->views,0.3500207575276564,0.8571343140772636,1.714226765672765,0.7746063200716642
likes-->publish_time-->ratings_disabled-->views,0.3500207575276564,0.8571343140772636,1.714226765672765,0.7746063200716642
likes-->publish_time-->video_error_or_removed-->comment_count,0.3497277100783902,0.857083009156742,1.7138730414083128,0.7742021016096605
likes-->publish_time-->ratings_disabled-->video_error_or_removed-->comment_count,0.3497277100783902,0.857083009156742,1.7138730414083128,0.7742021016096605
likes-->publish_time-->comment_count,0.34992307504456766,0.8568951082406411,1.7134973038063295,0.7743334201934503
likes-->publish_time-->ratings_disabled-->comment_count,0.34992307504456766,0.8568951082406411,1.7134973038063295,0.7743334201934503
comments_disabled-->likes-->publish_time-->video_error_or_removed-->views,0.34586925199638574,0.8566503356922518,1.7132588325402693,0.7697814955472132
comments_disabled-->likes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.34586925199638574,0.8566503356922518,1.7132588325402693,0.7697814955472132
comments_disabled-->likes-->publish_time-->views,0.34613787882487973,0.8566420887223498,1.7132423390032478,0.7700766644533255
comments_disabled-->likes-->publish_time-->ratings_disabled-->views,0.34613787882487973,0.8566420887223498,1.7132423390032478,0.7700766644533255
dislikes-->publish_time-->views,0.34755427482966617,0.855854230561068,1.7116666611597153,0.7712957054006465
dislikes-->publish_time-->ratings_disabled-->views,0.34755427482966617,0.855854230561068,1.7116666611597153,0.7712957054006465
dislikes-->publish_time-->video_error_or_removed-->views,0.3472856480011722,0.8557588157419664,1.7114758361815767,0.77095459970524
dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3472856480011722,0.8557588157419664,1.7114758361815767,0.77095459970524
comments_disabled-->dislikes-->publish_time-->views,0.3431341424699016,0.8557247259439708,1.7114076582505326,0.7663174271998641
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->views,0.3431341424699016,0.8557247259439708,1.7114076582505326,0.7663174271998641
comments_disabled-->dislikes-->publish_time-->video_error_or_removed-->views,0.3428655156414076,0.8556280090194405,1.7112142291251313,0.7659741177362993
comments_disabled-->dislikes-->publish_time-->ratings_disabled-->video_error_or_removed-->views,0.3428655156414076,0.8556280090194405,1.7112142291251313,0.7659741177362993
comment_count-->ratings_disabled-->video_error_or_removed-->likes,0.4255537375760092,0.8519188462478611,1.7037960847376636,0.8515026670113744
comment_count-->comments_disabled-->ratings_disabled-->video_error_or_removed-->likes,0.4255537375760092,0.8519188462478611,1.7037960847376636,0.8515026670113744
comment_count-->ratings_disabled-->likes,0.4257735231629588,0.8518590902428299,1.7036765756460874,0.8516926546255049
